cic-siteselection.com,caro_investment_consulting_gmbh,Caro Investment Consulting GmbH,"CARO Investment Consulting is your well-proven specialist, assisting in the search for the ideal location for your company, your foreign direct investment.",,,,,,,http://cic-siteselection.com,gaming 
ciena.com,ciena,Ciena,No description.,21090,Linthicum,MD,USA,,,http://ciena.com,
cignex.com,cignex-datamatics,Cignex Datamatics,"CIGNEX Datamatics Inc. (a subsidiary of Datamatics Global Services Ltd.) is the global leader in Commercial Open Source Enterprise solutions and offers advisory consulting, development and implementation services for Cloudera's Distribution including Apache Hadoop (CDH). Since 2000, CIGNEX Datamatics has implemented over 250 Open Source enterprise solutions addressing enterprise requirements from Portals, Content to Big Data solutions. www.cignex.com",95054,Santa Clara,CA,USA,,CIGNEX,http://cignex.com,software big data;
ciis.canon.com,ciis-canon,Canon Information and Imaging Solutions,No description.,,,,,,,http://ciis.canon.com,salesforce;crm integration 
cimri.com,access-turkey-capital-group,Access Turkey Capital Group,No description.,34736,,,TUR,,cimri,http://cimri.com,web;
cipafilter.com,cipafilter,CIPAFilter,No description.,,,,,,,http://cipafilter.com,education 
ciphercloud.com,ciphercloud,CipherCloud,No description.,95113,San Jose,CA,USA,,ciphercloud,http://ciphercloud.com,salesforce;crm integration 
cipher-sys.com,cipher-systems,Cipher Systems,"Cipher Systems, LLC is a Microsoft Partner specializing in business intelligence software integration. We design and implement customized knowledge management and competitive intelligence portals based on Microsoft SQL server and SharePoint2010 on behalf of a global customer base. Our latest business intelligence platform is based on SharePoint 2010 and is designed to share and extract value-added analytics and market intelligence from SharePoint-based content in your organization. Cipher's award-winning business to business solutions are in use at over 85 Fortune 1000 firms worldwide. Visit us at www.cipher-sys.com.",,,,,,,http://cipher-sys.com,sharepoint 
ciphertex.com,ciphertex,Ciphertex,No description.,,,,,,,http://ciphertex.com,
cirba.com,cirba,CiRBA,No description.,,,,CAN,,CiRBA,http://cirba.com,enterprise;virtualization
cirroenergy.com,cirro,Cirro,"In the world of distributed data, cloud computing, and Big Data there is a need to access any data, anywhere, at any time with minimal technical support. Cirro is disrupting traditional data analytic approaches by empowering non-technical analysts to perform complex analysis on big data and traditional data sources with the simplicity of Excel or other in-house business intelligence tools without the complexity of dealing with multiple environments and languages. Users are free to 'ask questions about their data' with unparalleled access to any data regardless of the platform or environment for faster, more-informed data exploration and decision-making.",,,,,,,http://cirroenergy.com,big data;
cirrusinsight.com,cirrus-insight,Cirrus Insight,No description.,,,,USA,,cirrusinsight,http://cirrusinsight.com,software;salesforce;crm integration 
cisco.com,cisco,Cisco,"Cisco is the worldwide leader in networking that transforms how people connect, communicate, and collaborate. As an innovator in the communications and information technology industry, Cisco and our valued partners sell Cisco hardware, software, and services to businesses of all sizes, governments, service providers, and consumers. Learn more at www.cisco.com.",95134,San Jose,CA,USA,,,http://cisco.com,network hosting;gaming;big data;virtualization
cisecurity.org,center-for-internet-security,Center for Internet Security,No description.,,,,,,,http://cisecurity.org,
citigroup.com,citi,Citi,No description.,,,,,,,http://citigroup.com,
citrix.com,citrix,Citrix,No description.,33309,Fort Lauderdale,FL,USA,,,http://citrix.com,software;education virtualization
citrusleaf.com,citrusleaf,Citrusleaf,No description.,,,,,,,http://citrusleaf.com,advertising;
city-interactive.com,city-interactive,City Interactive,No description.,,,,,,,http://city-interactive.com,gaming 
cityofsteam.com,city-of-steam,City of Steam,No description.,,,,,,,http://cityofsteam.com,gaming 
citytwist.com,citytwist,CityTwist,No description.,,,,,,,http://citytwist.com,advertising;
ck12.org,ck-12-foundation,CK-12 Foundation,No description.,94303,E Palo Alto,CA,USA,,ck12flexbooks,http://ck12.org,education 
ck-99.com,ck-99-the-next-level-lounge,CK-99 The Next Level Lounge,No description.,,,,,,,http://ck-99.com,gaming 
clarahq.com,clara,CLARA,No description.,IS-101,,,ISL,,clara,http://clarahq.com,consulting;gaming 
claritics.com,claritics,Claritics,No description.,94043,Mountain View,CA,USA,,claritics,http://claritics.com,other;gaming 
clarityconsultants.com,clarityconsultants,Clarity Technical Communications,No description.,,,,,,,http://clarityconsultants.com,healthcare;
clarityhealthjournal.info,clarity-health-journal,Clarity Health Journal,No description.,,,,,,,http://clarityhealthjournal.info,healthcare;
clarizen.com,clarizen,Clarizen,No description.,94403,San Mateo,CA,USA,,clarizen,http://clarizen.com,enterprise;salesforce;crm integration 
classmarkets.com,classmarkets-immobilo,classmarkets (immobilo),No description.,10178,,,DEU,,,http://classmarkets.com,search;
classroomsmart.com,classroomsmart,classroomsmart,No description.,,,,,,,http://classroomsmart.com,education 
cleardata.net,cleardata,ClearDATA,No description.,85018,Phoenix,AZ,USA,,ClearDataNet,http://cleardata.net,network hosting healthcare;
cleartask.com,clear-task,Clear Task,No description.,,,,,,,http://cleartask.com,salesforce;crm integration 
cleverbridge.com,cleverbridge,cleverbridge,No description.,50674,,,DEU,,cleverbridge,http://cleverbridge.com,ecommerce;
clever-cloud.com,clever_cloud,Clever Cloud,No description.,,,,,,,http://clever-cloud.com,network hosting;gaming 
cleversafe.com,cleversafe,Cleversafe,Cleversafe has created a breakthrough technology that solves petabyte and beyond big data storage problems. This solution drives up to 90% of the storage costs out of the business while enabling secure and reliable global access and collaboration. Cleversafe is combining the power of Cleversafe's Dispersed Storage® System with Hadoop MapReduce on the same platform. This solution replaces the Hadoop Distributed File System (HDFS) which relies on 3 copies to protect data thereby significantly improving reliability and allowing analytics at a scale previously unattainable. Many of the world's largest data repositories rely on Cleversafe for limitless data storage.,60661,Chicago,IL,USA,,,http://cleversafe.com,software big data;
clickandbuy.com,clickandbuy,ClickandBuy,No description.,50670,ny,,DEU,,,http://clickandbuy.com,web;
clickbooth.com,clickbooth,Clickbooth,No description.,34243,Sarasota,FL,USA,,,http://clickbooth.com,other advertising;
clickdistrict.com,clickdistrict,ClickDistrict,No description.,,,,NLD,,,http://clickdistrict.com,
clicknkids.com,clickn--kids-inc,"ClickN' KIDS, Inc.",No description.,89701,Carson City,NV,USA,,clicknkids,http://clicknkids.com,education 
clickpayz.com,clickpayzcom,ClickPayz.com,No description.,,,,,,,http://clickpayz.com,advertising;
clicktale.com,clicktale,ClickTale,No description.,,,,ISR,,,http://clicktale.com,web;
clickteam.com,clickteam,Clickteam,No description.,,,,FRA,,,http://clickteam.com,gaming education 
clicktools.com,clicktools,Clicktools,No description.,,,,,,,http://clicktools.com,salesforce;crm integration 
cliffhanger-productions.com,cliffhanger-productions,Cliffhanger Productions,No description.,,,,,,,http://cliffhanger-productions.com,gaming 
climatepartner.com,climatepartner,ClimatePartner,No description.,,,,,,,http://climatepartner.com,
climax.co.uk,climax_studios_ltd,Climax Studios Ltd,"Software development studio founded by Karl Jeffery in 1988. Over the last 12 years Climax has developed many successful computer and videogames, delivering high quality game experiences in both its original products and format version creations.",,,,,,,http://climax.co.uk,gaming 
clinicalarchitecture.com,clinical-architecture,CLINICAL ARCHITECTURE,No description.,,,,,,,http://clinicalarchitecture.com,healthcare;
clinicourse.com,cct-solutions-ltd,"CCT SOLUTIONS, Ltd.",No description.,,,,,,,http://clinicourse.com,healthcare;
clinilinc.com,clinilinc,CliniLinc,No description.,,,,,,,http://clinilinc.com,healthcare;
